销售日期,单品名称,分类名称,单品销量(天)
2020-07-17,金针菇,食用菌,15.545
2020-07-17,青尖椒,辣椒类,2.996
2020-07-17,青梗散花,花菜类,19.049
2020-07-17,青线椒,辣椒类,4.361
2020-07-17,青茄子,茄类,7.97
2020-07-17,高瓜,水生根茎类,2.918
2020-07-17,黄白菜,花叶类,8.62
2020-07-18,七彩椒,辣椒类,2.237
2020-07-18,上海青,花叶类,22.741
2020-07-18,云南油麦菜,花叶类,51.307
2020-07-18,云南生菜,花叶类,40.398
2020-07-18,净藕,水生根茎类,8.575
2020-07-18,大白菜,花叶类,15.537
2020-07-18,大龙茄子,茄类,14.772
2020-07-18,姬菇,食用菌,1.58
2020-07-18,姬菇(包),食用菌,6.0
2020-07-18,娃娃菜,花叶类,14.0
2020-07-18,小白菜,花叶类,10.548
2020-07-18,小米椒,辣椒类,3.644
2020-07-18,木耳菜,花叶类,7.522
2020-07-18,杏鲍菇,食用菌,14.208
2020-07-18,泡泡椒(精品),辣椒类,26.14
2020-07-18,海鲜菇,食用菌,1.953
2020-07-18,灯笼椒,辣椒类,4.04
2020-07-18,甜白菜,花叶类,15.412
2020-07-18,白玉菇,食用菌,6.0
2020-07-18,竹叶菜,花叶类,8.314
2020-07-18,紫茄子,茄类,18.058
2020-07-18,红杭椒,辣椒类,2.202
2020-07-18,红椒,辣椒类,6.696
2020-07-18,红灯笼椒,辣椒类,2.848
2020-07-18,红薯尖,花叶类,43.243
2020-07-18,苋菜,花叶类,7.208
2020-07-18,菜心,花叶类,20.326
2020-07-18,螺丝椒,辣椒类,26.28
2020-07-18,西兰花,花菜类,35.15
2020-07-18,西峡香菇,食用菌,22.47
2020-07-18,金针菇,食用菌,19.481
2020-07-18,青尖椒,辣椒类,2.706
2020-07-18,青梗散花,花菜类,25.938
2020-07-18,青线椒,辣椒类,8.258000000000001
2020-07-18,青茄子,茄类,23.755
2020-07-18,高瓜,水生根茎类,1.843
2020-07-18,黄白菜,花叶类,17.709
2020-07-19,七彩椒,辣椒类,1.3639999999999999
2020-07-19,上海青,花叶类,30.754
2020-07-19,云南油麦菜,花叶类,76.615
2020-07-19,云南生菜,花叶类,37.151
2020-07-19,净藕,水生根茎类,8.667
2020-07-19,大白菜,花叶类,20.05
2020-07-19,大龙茄子,茄类,15.846
2020-07-19,姬菇,食用菌,1.824
2020-07-19,姬菇(包),食用菌,3.0
2020-07-19,娃娃菜,花叶类,14.0
2020-07-19,小白菜,花叶类,6.96
2020-07-19,小米椒,辣椒类,3.107
2020-07-19,木耳菜,花叶类,2.751
2020-07-19,杏鲍菇,食用菌,17.231
2020-07-19,泡泡椒(精品),辣椒类,43.211
2020-07-19,海鲜菇,食用菌,2.315
2020-07-19,灯笼椒,辣椒类,3.007
2020-07-19,甜白菜,花叶类,54.531
2020-07-19,白玉菇,食用菌,3.0
2020-07-19,竹叶菜,花叶类,21.41
2020-07-19,紫茄子,茄类,35.706
2020-07-19,红杭椒,辣椒类,3.511
2020-07-19,红椒,辣椒类,6.675
2020-07-19,红灯笼椒,辣椒类,0.223
2020-07-19,红薯尖,花叶类,13.55
2020-07-19,菜心,花叶类,15.143
2020-07-19,螺丝椒,辣椒类,33.121
2020-07-19,西兰花,花菜类,44.79
2020-07-19,西峡香菇,食用菌,33.406
2020-07-19,金针菇,食用菌,19.045
2020-07-19,青尖椒,辣椒类,3.4250000000000003
2020-07-19,青梗散花,花菜类,31.561
2020-07-19,青线椒,辣椒类,5.067
2020-07-19,青茄子,茄类,20.22
2020-07-19,高瓜,水生根茎类,2.457
2020-07-19,黄白菜,花叶类,26.876
2020-07-20,七彩椒,辣椒类,1.379
2020-07-20,上海青,花叶类,13.892
2020-07-20,云南油麦菜,花叶类,12.579
2020-07-20,云南生菜,花叶类,30.473
2020-07-20,净藕,水生根茎类,7.122
2020-07-20,大白菜,花叶类,21.031
2020-07-20,大龙茄子,茄类,13.08
2020-07-20,姬菇,食用菌,1.481
2020-07-20,姬菇(包),食用菌,5.0
2020-07-20,娃娃菜,花叶类,8.0
2020-07-20,小白菜,花叶类,5.7509999999999994
2020-07-20,小米椒,辣椒类,2.612
2020-07-20,木耳菜,花叶类,3.512
2020-07-20,杏鲍菇,食用菌,11.828
2020-07-20,泡泡椒(精品),辣椒类,29.836
2020-07-20,海鲜菇,食用菌,1.653
2020-07-20,甜白菜,花叶类,29.727
2020-07-20,白玉菇,食用菌,5.0
2020-07-20,竹叶菜,花叶类,13.142
2020-07-20,紫茄子,茄类,14.362
2020-07-20,红杭椒,辣椒类,1.147
2020-07-20,红椒,辣椒类,2.526
2020-07-20,红灯笼椒,辣椒类,0.9239999999999999
2020-07-20,红薯尖,花叶类,46.066
2020-07-20,菜心,花叶类,10.991
2020-07-20,螺丝椒,辣椒类,21.283
2020-07-20,西兰花,花菜类,16.811
2020-07-20,西峡香菇,食用菌,13.335
2020-07-20,金针菇,食用菌,14.32
2020-07-20,青尖椒,辣椒类,4.111
2020-07-20,青梗散花,花菜类,30.62
2020-07-20,青线椒,辣椒类,3.532
2020-07-20,青茄子,茄类,6.505
2020-07-20,高瓜,水生根茎类,2.426
2020-07-20,黄白菜,花叶类,9.833
2020-07-21,七彩椒,辣椒类,0.9099999999999999
2020-07-21,上海青,花叶类,14.746
2020-07-21,云南油麦菜,花叶类,24.918
2020-07-21,云南生菜,花叶类,35.089
2020-07-21,净藕,水生根茎类,7.829000000000001
2020-07-21,大白菜,花叶类,22.412
2020-07-21,大龙茄子,茄类,6.394
2020-07-21,姬菇,食用菌,1.467
2020-07-21,姬菇(包),食用菌,4.0
2020-07-21,娃娃菜,花叶类,14.0
2020-07-21,小白菜,花叶类,7.804
2020-07-21,小米椒,辣椒类,2.012
2020-07-21,木耳菜,花叶类,3.21
2020-07-21,杏鲍菇,食用菌,11.28
2020-07-21,泡泡椒(精品),辣椒类,28.999
2020-07-21,洪湖藕带,水生根茎类,2.609
2020-07-21,海鲜菇,食用菌,1.574
2020-07-21,灯笼椒,辣椒类,1.323
2020-07-21,甜白菜,花叶类,21.857
2020-07-21,白玉菇,食用菌,2.0
2020-07-21,竹叶菜,花叶类,11.029
2020-07-21,紫茄子,茄类,11.416
2020-07-21,红杭椒,辣椒类,0.971
2020-07-21,红椒,辣椒类,1.566
2020-07-21,红灯笼椒,辣椒类,0.512
2020-07-21,红薯尖,花叶类,20.183
2020-07-21,苋菜,花叶类,7.761
2020-07-21,菜心,花叶类,12.295
2020-07-21,螺丝椒,辣椒类,12.988
2020-07-21,西兰花,花菜类,22.063
2020-07-21,西峡香菇,食用菌,11.977
2020-07-21,金针菇,食用菌,13.607
2020-07-21,青尖椒,辣椒类,3.471
2020-07-21,青梗散花,花菜类,26.942
2020-07-21,青线椒,辣椒类,4.241
2020-07-21,青茄子,茄类,9.283999999999999
2020-07-21,高瓜,水生根茎类,2.306
2020-07-21,黄白菜,花叶类,19.686
2020-07-22,七彩椒,辣椒类,0.46
2020-07-22,上海青,花叶类,14.116
2020-07-22,云南油麦菜,花叶类,15.854000000000001
2020-07-22,云南生菜,花叶类,30.681
2020-07-22,净藕,水生根茎类,7.195
2020-07-22,大白菜,花叶类,24.174
2020-07-22,大龙茄子,茄类,14.121
2020-07-22,姬菇,食用菌,1.474
2020-07-22,姬菇(包),食用菌,4.0
2020-07-22,娃娃菜,花叶类,15.0
2020-07-22,小白菜,花叶类,7.93
2020-07-22,小米椒,辣椒类,3.624
2020-07-22,木耳菜,花叶类,4.859
2020-07-22,杏鲍菇,食用菌,18.596
2020-07-22,泡泡椒(精品),辣椒类,29.557
2020-07-22,洪湖藕带,水生根茎类,1.134
2020-07-22,海鲜菇,食用菌,1.774
2020-07-22,甜白菜,花叶类,20.365
2020-07-22,白玉菇,食用菌,7.0
2020-07-22,竹叶菜,花叶类,21.383
2020-07-22,紫茄子,茄类,17.583
2020-07-22,红杭椒,辣椒类,1.339
2020-07-22,红椒,辣椒类,2.8289999999999997
2020-07-22,红灯笼椒,辣椒类,2.593
2020-07-22,红薯尖,花叶类,38.136
2020-07-22,苋菜,花叶类,3.895
2020-07-22,菜心,花叶类,9.399000000000001
2020-07-22,螺丝椒,辣椒类,34.669000000000004
2020-07-22,西兰花,花菜类,27.233
2020-07-22,西峡香菇,食用菌,14.979
2020-07-22,金针菇,食用菌,18.855
2020-07-22,青尖椒,辣椒类,3.016
2020-07-22,青梗散花,花菜类,26.442
2020-07-22,青线椒,辣椒类,3.222
2020-07-22,青茄子,茄类,16.543
2020-07-22,高瓜,水生根茎类,2.521
2020-07-22,黄白菜,花叶类,26.618
2020-07-23,七彩椒,辣椒类,1.9649999999999999
2020-07-23,上海青,花叶类,12.32
2020-07-23,云南油麦菜,花叶类,17.281
2020-07-23,云南生菜,花叶类,20.035
2020-07-23,净藕,水生根茎类,8.103
2020-07-23,大白菜,花叶类,14.448
2020-07-23,大龙茄子,茄类,11.645
2020-07-23,姬菇,食用菌,3.063
2020-07-23,姬菇(包),食用菌,4.0
2020-07-23,娃娃菜,花叶类,10.0
2020-07-23,小白菜,花叶类,6.841
2020-07-23,小米椒,辣椒类,3.7159999999999997
2020-07-23,木耳菜,花叶类,5.275
2020-07-23,杏鲍菇,食用菌,14.488
2020-07-23,泡泡椒(精品),辣椒类,26.695
2020-07-23,海鲜菇,食用菌,1.564
2020-07-23,灯笼椒,辣椒类,0.421
2020-07-23,甜白菜,花叶类,18.271
2020-07-23,白玉菇,食用菌,5.0
2020-07-23,竹叶菜,花叶类,13.645
2020-07-23,紫茄子,茄类,19.791
2020-07-23,红杭椒,辣椒类,2.644
2020-07-23,红椒,辣椒类,3.605
2020-07-23,红灯笼椒,辣椒类,0.267
2020-07-23,红薯尖,花叶类,45.051
2020-07-23,苋菜,花叶类,4.5
2020-07-23,莲蓬(个),水生根茎类,20.0
2020-07-23,菜心,花叶类,10.388
2020-07-23,螺丝椒,辣椒类,10.339
2020-07-23,西兰花,花菜类,17.907
2020-07-23,西峡香菇,食用菌,10.538
2020-07-23,金针菇,食用菌,18.106
2020-07-23,青尖椒,辣椒类,2.977
2020-07-23,青梗散花,花菜类,21.518
2020-07-23,青线椒,辣椒类,5.01
2020-07-23,青茄子,茄类,12.706
2020-07-23,高瓜,水生根茎类,2.314
2020-07-23,黄白菜,花叶类,21.929
2020-07-24,七彩椒,辣椒类,0.495
2020-07-24,上海青,花叶类,13.722
2020-07-24,云南油麦菜,花叶类,20.215
2020-07-24,云南生菜,花叶类,21.268
2020-07-24,净藕,水生根茎类,8.286
2020-07-24,大龙茄子,茄类,10.571
2020-07-24,姬菇,食用菌,1.8170000000000002
2020-07-24,姬菇(包),食用菌,5.0
2020-07-24,娃娃菜,花叶类,11.0
2020-07-24,小白菜,花叶类,5.390000000000001
2020-07-24,小米椒,辣椒类,3.316
2020-07-24,木耳菜,花叶类,1.8199999999999998
2020-07-24,杏鲍菇,食用菌,12.518
2020-07-24,泡泡椒(精品),辣椒类,34.992
2020-07-24,洪湖藕带,水生根茎类,1.226
2020-07-24,海鲜菇,食用菌,2.175
2020-07-24,灯笼椒,辣椒类,0.491
2020-07-24,甜白菜,花叶类,28.481
2020-07-24,白玉菇,食用菌,5.0
2020-07-24,竹叶菜,花叶类,17.563
2020-07-24,紫茄子,茄类,20.743
2020-07-24,红杭椒,辣椒类,1.228
2020-07-24,红椒,辣椒类,2.983
2020-07-24,红薯尖,花叶类,29.818
2020-07-24,菜心,花叶类,10.802
2020-07-24,螺丝椒,辣椒类,7.431
2020-07-24,西兰花,花菜类,18.533
2020-07-24,西峡香菇,食用菌,12.286
2020-07-24,金针菇,食用菌,10.405
2020-07-24,青尖椒,辣椒类,2.7960000000000003
2020-07-24,青梗散花,花菜类,19.162
2020-07-24,青线椒,辣椒类,3.848
2020-07-24,青茄子,茄类,3.656
2020-07-24,高瓜,水生根茎类,2.2279999999999998
2020-07-24,黄白菜,花叶类,16.246000000000002
2020-07-25,七彩椒,辣椒类,1.202
2020-07-25,上海青,花叶类,14.813
2020-07-25,云南油麦菜,花叶类,31.348
2020-07-25,云南生菜,花叶类,50.545
2020-07-25,净藕,水生根茎类,8.529
2020-07-25,大白菜,花叶类,14.079
2020-07-25,大龙茄子,茄类,34.276
2020-07-25,姬菇,食用菌,2.081
2020-07-25,姬菇(包),食用菌,5.0
2020-07-25,娃娃菜,花叶类,18.0
2020-07-25,小白菜,花叶类,8.235
2020-07-25,小米椒,辣椒类,4.233
2020-07-25,木耳菜,花叶类,2.565
2020-07-25,杏鲍菇,食用菌,15.179
2020-07-25,泡泡椒(精品),辣椒类,64.43900000000001
2020-07-25,海鲜菇,食用菌,2.103
2020-07-25,灯笼椒,辣椒类,0.281
2020-07-25,甜白菜,花叶类,17.193
2020-07-25,白玉菇,食用菌,5.0
2020-07-25,竹叶菜,花叶类,16.003
2020-07-25,紫茄子,茄类,12.684
2020-07-25,红杭椒,辣椒类,1.091
2020-07-25,红椒,辣椒类,2.87
2020-07-25,红灯笼椒,辣椒类,2.5700000000000003
2020-07-25,红薯尖,花叶类,15.949
2020-07-25,苋菜,花叶类,5.676
2020-07-25,菜心,花叶类,17.775
2020-07-25,螺丝椒,辣椒类,12.295
2020-07-25,西兰花,花菜类,28.771
2020-07-25,西峡香菇,食用菌,19.229
2020-07-25,金针菇,食用菌,18.421
2020-07-25,青尖椒,辣椒类,1.7690000000000001
2020-07-25,青梗散花,花菜类,28.65
2020-07-25,青线椒,辣椒类,3.456
2020-07-25,青茄子,茄类,14.914
2020-07-25,高瓜,水生根茎类,1.895
2020-07-25,黄白菜,花叶类,14.956
2020-07-26,上海青,花叶类,21.854
2020-07-26,云南油麦菜,花叶类,23.951
2020-07-26,云南生菜,花叶类,54.457
2020-07-26,净藕,水生根茎类,7.672
2020-07-26,大白菜,花叶类,12.538
2020-07-26,大龙茄子,茄类,18.053
2020-07-26,姬菇,食用菌,1.581
2020-07-26,姬菇(包),食用菌,5.0
2020-07-26,娃娃菜,花叶类,23.0
2020-07-26,小白菜,花叶类,8.055
2020-07-26,小米椒,辣椒类,2.802
2020-07-26,木耳菜,花叶类,2.207
2020-07-26,杏鲍菇,食用菌,15.397
2020-07-26,泡泡椒(精品),辣椒类,66.736
2020-07-26,洪湖藕带,水生根茎类,2.5700000000000003
2020-07-26,海鲜菇,食用菌,2.242
2020-07-26,灯笼椒,辣椒类,1.586
2020-07-26,甜白菜,花叶类,15.103
2020-07-26,白玉菇,食用菌,5.0
2020-07-26,竹叶菜,花叶类,8.375
2020-07-26,紫茄子,茄类,24.756999999999998
2020-07-26,红杭椒,辣椒类,2.121
2020-07-26,红椒,辣椒类,2.7479999999999998
2020-07-26,红灯笼椒,辣椒类,2.714
2020-07-26,红薯尖,花叶类,20.887
2020-07-26,苋菜,花叶类,7.2780000000000005
2020-07-26,菜心,花叶类,21.692
2020-07-26,螺丝椒,辣椒类,13.76
2020-07-26,西兰花,花菜类,35.36
2020-07-26,西峡香菇,食用菌,23.105999999999998
2020-07-26,金针菇,食用菌,18.969
2020-07-26,青尖椒,辣椒类,3.815
2020-07-26,青梗散花,花菜类,28.759
2020-07-26,青线椒,辣椒类,5.779
2020-07-26,青茄子,茄类,26.711
2020-07-26,高瓜,水生根茎类,2.746
2020-07-26,黄白菜,花叶类,31.428
2020-07-27,七彩椒,辣椒类,0.813
2020-07-27,上海青,花叶类,18.377
2020-07-27,云南油麦菜,花叶类,34.201
2020-07-27,云南生菜,花叶类,26.238
2020-07-27,净藕,水生根茎类,13.548
2020-07-27,大白菜,花叶类,14.195
2020-07-27,大龙茄子,茄类,15.266
2020-07-27,姬菇,食用菌,1.804
2020-07-27,姬菇(包),食用菌,1.0
2020-07-27,娃娃菜,花叶类,10.0
2020-07-27,小白菜,花叶类,3.4979999999999998
2020-07-27,小米椒,辣椒类,3.811
2020-07-27,杏鲍菇,食用菌,11.517
2020-07-27,泡泡椒(精品),辣椒类,40.861
2020-07-27,洪湖藕带,水生根茎类,1.898
2020-07-27,海鲜菇,食用菌,2.074
2020-07-27,海鲜菇(袋),食用菌,2.0
2020-07-27,灯笼椒,辣椒类,1.002
2020-07-27,甜白菜,花叶类,38.67
2020-07-27,白玉菇,食用菌,3.0
2020-07-27,竹叶菜,花叶类,13.433
2020-07-27,紫茄子,茄类,9.768
2020-07-27,红杭椒,辣椒类,1.778
2020-07-27,红椒,辣椒类,2.275
2020-07-27,红灯笼椒,辣椒类,0.45
2020-07-27,红薯尖,花叶类,13.227
2020-07-27,苋菜,花叶类,5.2
2020-07-27,菜心,花叶类,11.241999999999999
2020-07-27,螺丝椒,辣椒类,13.286999999999999
2020-07-27,西兰花,花菜类,21.696
2020-07-27,西峡香菇,食用菌,15.158
2020-07-27,金针菇,食用菌,16.224
2020-07-27,青尖椒,辣椒类,3.168
2020-07-27,青梗散花,花菜类,21.18
2020-07-27,青线椒,辣椒类,3.957
2020-07-27,青茄子,茄类,11.087
2020-07-27,高瓜,水生根茎类,1.819
2020-07-27,黄白菜,花叶类,9.728
2020-07-28,七彩椒,辣椒类,0.879
2020-07-28,上海青,花叶类,10.28
2020-07-28,云南油麦菜,花叶类,31.664
2020-07-28,云南生菜,花叶类,18.663
2020-07-28,净藕,水生根茎类,11.93
2020-07-28,大白菜,花叶类,14.305
2020-07-28,大龙茄子,茄类,13.107
2020-07-28,姬菇,食用菌,1.451
2020-07-28,姬菇(包),食用菌,5.0
2020-07-28,娃娃菜,花叶类,10.0
2020-07-28,小白菜,花叶类,8.516
2020-07-28,小米椒,辣椒类,2.047
2020-07-28,木耳菜,花叶类,1.605
2020-07-28,杏鲍菇,食用菌,6.874
2020-07-28,泡泡椒(精品),辣椒类,41.195
2020-07-28,海鲜菇,食用菌,1.607
2020-07-28,海鲜菇(袋),食用菌,2.0
2020-07-28,灯笼椒,辣椒类,0.514
2020-07-28,甜白菜,花叶类,6.442
2020-07-28,白玉菇,食用菌,4.0
2020-07-28,竹叶菜,花叶类,9.855
2020-07-28,紫茄子,茄类,17.651
2020-07-28,红杭椒,辣椒类,1.2389999999999999
2020-07-28,红椒,辣椒类,2.435
2020-07-28,红灯笼椒,辣椒类,0.623
2020-07-28,红薯尖,花叶类,11.775
2020-07-28,苋菜,花叶类,6.964
2020-07-28,菜心,花叶类,11.58
2020-07-28,螺丝椒,辣椒类,8.986
2020-07-28,西兰花,花菜类,17.191
2020-07-28,西峡香菇,食用菌,12.207
2020-07-28,金针菇,食用菌,14.589
2020-07-28,青尖椒,辣椒类,3.707
2020-07-28,青梗散花,花菜类,17.746
2020-07-28,青线椒,辣椒类,4.3759999999999994
2020-07-28,青茄子,茄类,9.582
2020-07-28,高瓜,水生根茎类,2.029
2020-07-28,黄白菜,花叶类,23.794
2020-07-29,七彩椒,辣椒类,0.915
2020-07-29,上海青,花叶类,14.113
2020-07-29,云南油麦菜,花叶类,21.706
2020-07-29,云南生菜,花叶类,18.297
2020-07-29,净藕,水生根茎类,16.53
2020-07-29,大白菜,花叶类,15.783999999999999
2020-07-29,大龙茄子,茄类,14.113
2020-07-29,姬菇,食用菌,1.767
2020-07-29,姬菇(包),食用菌,3.0
2020-07-29,娃娃菜,花叶类,9.0
2020-07-29,小白菜,花叶类,7.555
2020-07-29,小米椒,辣椒类,2.188
2020-07-29,木耳菜,花叶类,1.676
2020-07-29,杏鲍菇,食用菌,14.294
2020-07-29,泡泡椒(精品),辣椒类,56.242
2020-07-29,海鲜菇,食用菌,1.487
2020-07-29,灯笼椒,辣椒类,0.426
2020-07-29,甜白菜,花叶类,35.346
2020-07-29,白玉菇,食用菌,3.0
2020-07-29,竹叶菜,花叶类,15.43
2020-07-29,紫茄子,茄类,18.252
2020-07-29,红杭椒,辣椒类,1.758
2020-07-29,红椒,辣椒类,2.072
2020-07-29,红灯笼椒,辣椒类,1.536
2020-07-29,红薯尖,花叶类,14.818
2020-07-29,菜心,花叶类,20.644
2020-07-29,螺丝椒,辣椒类,13.134
2020-07-29,西兰花,花菜类,25.701
2020-07-29,西峡香菇,食用菌,14.093
2020-07-29,金针菇,食用菌,16.674
2020-07-29,青尖椒,辣椒类,1.794
2020-07-29,青梗散花,花菜类,16.519
2020-07-29,青线椒,辣椒类,2.4290000000000003
2020-07-29,青茄子,茄类,8.412
2020-07-29,高瓜,水生根茎类,2.067
2020-07-29,黄白菜,花叶类,19.36
2020-07-30,上海青,花叶类,11.695
2020-07-30,云南油麦菜,花叶类,14.35
2020-07-30,云南生菜,花叶类,28.595
2020-07-30,净藕,水生根茎类,10.008000000000001
2020-07-30,大白菜,花叶类,19.804000000000002
2020-07-30,大龙茄子,茄类,14.21
2020-07-30,姬菇,食用菌,1.23
2020-07-30,姬菇(包),食用菌,4.0
2020-07-30,娃娃菜,花叶类,11.0
2020-07-30,小白菜,花叶类,7.021
2020-07-30,小米椒,辣椒类,1.802
2020-07-30,杏鲍菇,食用菌,11.155000000000001
2020-07-30,泡泡椒(精品),辣椒类,30.611
2020-07-30,海鲜菇,食用菌,1.524
2020-07-30,灯笼椒,辣椒类,0.688
2020-07-30,甜白菜,花叶类,34.775999999999996
2020-07-30,白玉菇,食用菌,6.0
2020-07-30,竹叶菜,花叶类,13.677
2020-07-30,紫茄子,茄类,18.286
2020-07-30,红尖椒,辣椒类,2.263
2020-07-30,红杭椒,辣椒类,1.608
2020-07-30,红椒,辣椒类,0.97
2020-07-30,红灯笼椒,辣椒类,0.228
2020-07-30,红薯尖,花叶类,32.574
2020-07-30,菜心,花叶类,11.667
2020-07-30,螺丝椒,辣椒类,23.376
2020-07-30,西兰花,花菜类,15.361
2020-07-30,西峡香菇,食用菌,11.704
2020-07-30,金针菇,食用菌,15.161
2020-07-30,青尖椒,辣椒类,3.142
2020-07-30,青梗散花,花菜类,22.837
2020-07-30,青线椒,辣椒类,2.955
2020-07-30,青茄子,茄类,13.815
2020-07-30,高瓜,水生根茎类,0.637
2020-07-30,黄白菜,花叶类,16.584
2020-07-31,七彩椒,辣椒类,0.232
2020-07-31,上海青,花叶类,12.084
2020-07-31,云南油麦菜,花叶类,20.0
2020-07-31,云南生菜,花叶类,19.111
2020-07-31,净藕,水生根茎类,17.846
2020-07-31,大白菜,花叶类,28.859
2020-07-31,大龙茄子,茄类,9.012
2020-07-31,姬菇,食用菌,2.153
2020-07-31,姬菇(包),食用菌,4.0
2020-07-31,娃娃菜,花叶类,12.0
2020-07-31,小白菜,花叶类,8.154
2020-07-31,小米椒,辣椒类,1.533
2020-07-31,木耳菜,花叶类,1.434
2020-07-31,杏鲍菇,食用菌,11.799
2020-07-31,泡泡椒(精品),辣椒类,10.221
2020-07-31,海鲜菇,食用菌,0.846
2020-07-31,灯笼椒,辣椒类,0.5389999999999999
2020-07-31,甜白菜,花叶类,5.902
2020-07-31,白玉菇,食用菌,5.0
2020-07-31,竹叶菜,花叶类,16.986
2020-07-31,紫茄子,茄类,14.177
2020-07-31,红杭椒,辣椒类,1.871
2020-07-31,红椒,辣椒类,2.795
2020-07-31,红灯笼椒,辣椒类,0.234
2020-07-31,红薯尖,花叶类,14.017
2020-07-31,苋菜,花叶类,3.271
2020-07-31,菜心,花叶类,43.609
2020-07-31,螺丝椒,辣椒类,15.704
2020-07-31,西兰花,花菜类,15.867
2020-07-31,西峡香菇,食用菌,10.265
2020-07-31,金针菇,食用菌,11.524
2020-07-31,青尖椒,辣椒类,3.576
2020-07-31,青梗散花,花菜类,21.682
2020-07-31,青线椒,辣椒类,4.399
2020-07-31,青茄子,茄类,10.903
2020-07-31,高瓜,水生根茎类,1.216
2020-07-31,黄白菜,花叶类,11.739
2020-08-01,七彩椒,辣椒类,0.601
2020-08-01,上海青,花叶类,34.027
2020-08-01,东门口小白菜,花叶类,8.946
2020-08-01,云南油麦菜,花叶类,15.867
2020-08-01,云南生菜,花叶类,29.587
2020-08-01,净藕,水生根茎类,19.736
2020-08-01,大白菜,花叶类,20.029
2020-08-01,大龙茄子,茄类,16.139
2020-08-01,姬菇,食用菌,1.601
2020-08-01,姬菇(包),食用菌,3.0
2020-08-01,娃娃菜,花叶类,10.0
2020-08-01,小白菜,花叶类,4.619
2020-08-01,小米椒,辣椒类,3.178
2020-08-01,木耳菜,花叶类,3.146
2020-08-01,杏鲍菇,食用菌,12.782
2020-08-01,泡泡椒(精品),辣椒类,33.367
2020-08-01,海鲜菇,食用菌,1.129
2020-08-01,灯笼椒,辣椒类,1.695
2020-08-01,甜白菜,花叶类,10.603
2020-08-01,白玉菇,食用菌,5.0
2020-08-01,竹叶菜,花叶类,15.156
